110402014,F,School of Educational Science,TP311.12-44/5=3-2
130804022,M,TS School of Business and Information Technology,I247.57/3088
130804022,M,TS School of Business and Information Technology,I247.56/117
121001044,F,School of Chemical Engineering and Material,I217.12/6
121001044,F,School of Chemical Engineering and Material,I217.12/1-3
120104072,F,School of Literature and Communication,I209.2/41
120104072,F,School of Literature and Communication,I516.44/16
120104072,F,School of Literature and Communication,I227.9/24
120104072,F,School of Literature and Communication,I206.7/328-2
120104072,F,School of Literature and Communication,I16/2227=2
121002023,M,School of Chemical Engineering and Material,B992.3/28
121002023,M,School of Chemical Engineering and Material,B221.4/5
130202045,F,School of Foreign Languages,H319.4/1263#1
120402030,F,School of Educational Science,I565.4/127#2
120102050,F,School of Literature and Communication,K203/251
121401040,F,School of Fine Arts and Design,K892.457/1.1
130802005,F,TS School of Business and Information Technology,I712.45/811#1
131202030,F,School of Politics and Social Development,I217.2/585
131202030,F,School of Politics and Social Development,B842.6/79-3
131202013,F,School of Politics and Social Development,I247.5/2418
131202013,F,School of Politics and Social Development,I561.45/725*#1
110102064,F,School of Literature and Communication,I222.849/23-2*
121201038,F,School of Politics and Social Development,K281.1/24.1
121201038,F,School of Politics and Social Development,D922.261/1-2
120202067,F,School of Foreign Languages,I267/2199
120202067,F,School of Foreign Languages,I712.64/27
111203031,F,School of Politics and Social Development,TU-092.2/35
121401040,F,School of Fine Arts and Design,J528/59
130202078,F,School of Foreign Languages,I16/2314.3
131401001,F,School of Fine Arts and Design,J212.26/191
131401001,F,School of Fine Arts and Design,J212.26/120
131401001,F,School of Fine Arts and Design,J212.26/55-3
130201063,F,School of Foreign Languages,I712.44/159
130201063,F,School of Foreign Languages,H319.4:I/105
130201064,F,School of Foreign Languages,H319.4:I/112
130201064,F,School of Foreign Languages,I561.44/164.1=2
110405016,F,School of Educational Science,G76/37
110405016,F,School of Educational Science,I266/407-4
110405016,F,School of Educational Science,I247.7/303*
110405016,F,School of Educational Science,I247.7/337
130202161,F,School of Foreign Languages,I207.227.2/28
130202161,F,School of Foreign Languages,H319.4/1113
130202159,F,School of Foreign Languages,H319.4:G/10
130202159,F,School of Foreign Languages,I217.1/29.1
130202079,F,School of Foreign Languages,K992.9/19
130202080,F,School of Foreign Languages,I516.44/31
130808075,M,TS School of Business and Information Technology,TP312C/957
130808075,M,TS School of Business and Information Technology,TP312PH/49
130611024,M,School of Sailing,K247.06/4
110404017,F,School of Educational Science,B84/35#2
110404017,F,School of Educational Science,B849.1/6
110404017,F,School of Educational Science,B849.1/7
110404017,F,School of Educational Science,C912.6-0/1
131401025,F,School of Fine Arts and Design,J212.26/190
131401025,F,School of Fine Arts and Design,J212.26/191
111007017,F,School of Chemical Engineering and Material,K825.6=6/15
111007017,F,School of Chemical Engineering and Material,K825.6=76/79
120105051,F,School of Literature and Communication,I247.57/4021
120805015,M,TS School of Business and Information Technology,C913/57
120202048,F,School of Foreign Languages,I565.45/383
120202048,F,School of Foreign Languages,I242.47/227=2
130808069,F,TS School of Business and Information Technology,I247.5/2437.2#1
120104005,F,School of Literature and Communication,K892.22-49/1-3
120104005,F,School of Literature and Communication,K105/82-2
120104005,F,School of Literature and Communication,I512.45/485-12
111201050,F,School of Politics and Social Development,I14/381
111201050,F,School of Politics and Social Development,I267/2952
111201050,F,School of Politics and Social Development,K109/42
110801048,F,TS School of Business and Information Technology,K928.9/49
110802074,M,TS School of Business and Information Technology,I266/1
110802074,M,TS School of Business and Information Technology,I207.411/272.2
110802074,M,TS School of Business and Information Technology,I266/582
120202058,F,School of Foreign Languages,K231.09/3
120202058,F,School of Foreign Languages,H019/443
120401003,F,School of Educational Science,H319.4:I351.25/16*
120401003,F,School of Educational Science,H319.4/593-2
120202046,F,School of Foreign Languages,I216.2/323
110104010,F,School of Literature and Communication,R2-49/8
110104010,F,School of Literature and Communication,I247.57/3846
110804007,M,TS School of Business and Information Technology,I247.57/4249
110804007,M,TS School of Business and Information Technology,I25/844
110804007,M,TS School of Business and Information Technology,F12-53/55
110804007,M,TS School of Business and Information Technology,K203-53/26
120202097,F,School of Foreign Languages,I267.1/2488
110201020,F,School of Foreign Languages,I561.4/A51
110201020,F,School of Foreign Languages,I561.074/C26
110201020,F,School of Foreign Languages,I561.074/27-2
131303023,M,School of Maths and Computer Science,K835.127/25*
131003054,F,School of Chemical Engineering and Material,I276.5/23=2
111202037,M,School of Politics and Social Development,I247.5/1907.2
111202037,M,School of Politics and Social Development,K244.09/17
111202037,M,School of Politics and Social Development,B221.5/190
120804057,M,TS School of Business and Information Technology,B825/294.2=2-3
120804057,M,TS School of Business and Information Technology,B221.5/190
120804057,M,TS School of Business and Information Technology,B848.4/1209
120202001,F,School of Foreign Languages,H019/129
120202001,F,School of Foreign Languages,I712.45/848
120102038,F,School of Literature and Communication,G219.29/27
120102038,F,School of Literature and Communication,G210/32=3
120102038,F,School of Literature and Communication,B83-095/16.1
120102038,F,School of Literature and Communication,B83-095/16.2
110804040,F,TS School of Business and Information Technology,I247.7/1545#3
110804040,F,TS School of Business and Information Technology,I516.44/31
110804040,F,TS School of Business and Information Technology,I253/748
130110002,F,School of Literature and Communication,I247.57/4240
111201017,F,School of Politics and Social Development,I247.57/2992-2
111201035,F,School of Politics and Social Development,I267/2409
110105006,F,School of Literature and Communication,I561.44/182-7*
110105006,F,School of Literature and Communication,I247.7/384
110105006,F,School of Literature and Communication,I247.57/4212
110105006,F,School of Literature and Communication,I313.45/654
110105006,F,School of Literature and Communication,I207.23/76
110201071,F,School of Foreign Languages,H319.4:I561.44/67
121004040,F,School of Chemical Engineering and Material,B82-49/27
131303012,F,School of Maths and Computer Science,C936/86
131303001,F,School of Maths and Computer Science,D920.0/93
131303001,F,School of Maths and Computer Science,O21/128-2
131303001,F,School of Maths and Computer Science,O21/132
120202046,F,School of Foreign Languages,I206.6/337
120905001,F,School of Resources and Environmental Science,I247.57/4248
120905005,F,School of Resources and Environmental Science,K092.34/1
130202037,F,School of Foreign Languages,H319.4/33
120905040,F,School of Resources and Environmental Science,H313/202
120203031,F,School of Foreign Languages,H31/1733
